,ID,KM3,GM3,MntTotal,MntSpentNorm,Income,Len_Customer,HasChildren,HasPartner,NumChildren,age,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpTot,Response,Complain,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumTotalPurchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,KM2,AC3,AC2,GM2,LogIncome,MntWinesNorm,MntFruitsNorm,MntMeatProductsNorm,MntFishProductsNorm,MntSweetProductsNorm,MntGoldProdsNorm,NumDealsPurchasesNorm,NumWebPurchasesNorm,NumStorePurchasesNorm,NumWebVisitsMonthNorm,NumCatalogPurchasesNorm,SpendPropOfTotal,AvgPerPurchase,NumTotalPurchasesNorm
2043,20,1,2,183,0.4597989949748743,46891.0,398.0,1,1,1,49,0,0,0,0,0,0,0,0,1965,Master,Married,0,1,2013-09-01,91,43,12,23,29,15,61,12,1,2,1,4,4,0,0,1,0,1,1,10.755602364191718,0.10804020100502512,0.03015075376884422,0.05778894472361809,0.0728643216080402,0.03768844221105527,0.15326633165829145,0.002512562814070352,0.005025125628140704,0.010050251256281407,0.010050251256281407,0.002512562814070352,0.007805335778720863,15.25,0.03015075376884422
2044,2246,1,2,183,0.4597989949748743,46891.0,398.0,1,1,1,49,0,0,0,0,0,0,0,0,1965,Master,Married,0,1,2013-09-01,91,43,12,23,29,15,61,12,1,2,1,4,4,0,0,1,0,1,1,10.755602364191718,0.10804020100502512,0.03015075376884422,0.05778894472361809,0.0728643216080402,0.03768844221105527,0.15326633165829145,0.002512562814070352,0.005025125628140704,0.010050251256281407,0.010050251256281407,0.002512562814070352,0.007805335778720863,15.25,0.03015075376884422
2045,10307,0,2,525,1.3157894736842106,50387.0,399.0,1,1,2,58,0,0,0,0,0,0,0,0,1956,Bachelor,Married,0,2,2013-08-31,91,369,9,87,12,14,34,24,3,6,2,8,5,0,0,0,0,1,0,10.827508330472194,0.924812030075188,0.022556390977443608,0.21804511278195488,0.03007518796992481,0.03508771929824561,0.08521303258145363,0.007518796992481203,0.015037593984962405,0.020050125313283207,0.012531328320802004,0.005012531328320802,0.020786481057666298,21.875,0.06015037593984962
2046,2147,2,0,2279,5.504830917874396,76653.0,414.0,0,1,0,45,1,0,0,0,1,2,0,0,1969,Bachelor,Together,0,0,2013-08-16,91,736,63,946,219,189,126,25,1,4,7,11,2,0,0,0,1,0,0,11.24705706819602,1.7777777777777777,0.15217391304347827,2.285024154589372,0.5289855072463768,0.45652173913043476,0.30434782608695654,0.0024154589371980675,0.00966183574879227,0.026570048309178744,0.004830917874396135,0.016908212560386472,0.05716469558436094,91.16,0.06038647342995169
2047,10590,2,0,1483,2.6817359855334537,76542.0,553.0,0,1,0,58,0,0,0,0,0,0,0,0,1956,PhD,Together,0,0,2013-03-30,91,794,73,573,0,29,14,25,1,4,8,10,2,0,0,0,1,0,0,11.245607953403638,1.4358047016274864,0.13200723327305605,1.0361663652802893,0.0,0.05244122965641953,0.02531645569620253,0.0018083182640144665,0.007233273056057866,0.018083182640144666,0.003616636528028933,0.014466546112115732,0.02788876491971243,59.32,0.045207956600361664
2048,6565,0,2,1782,3.210810810810811,76995.0,555.0,1,1,1,65,1,0,0,0,0,1,0,0,1949,Master,Married,0,1,2013-03-28,91,1012,80,498,0,16,176,31,2,11,4,9,5,0,0,0,2,0,0,11.251508751434526,1.8234234234234235,0.14414414414414414,0.8972972972972973,0.0,0.02882882882882883,0.3171171171171171,0.0036036036036036037,0.01981981981981982,0.016216216216216217,0.009009009009009009,0.007207207207207207,0.033194433474971176,57.483870967741936,0.055855855855855854
2049,6619,1,1,44,0.06875,38415.0,640.0,1,1,2,36,0,0,0,0,0,0,0,0,1978,Bachelor,Married,1,1,2013-01-02,91,22,1,13,4,0,4,13,2,1,0,3,7,0,0,1,0,1,1,10.556229318461034,0.034375,0.0015625,0.0203125,0.00625,0.0,0.00625,0.003125,0.0015625,0.0046875,0.0109375,0.0,0.0014245737342184043,3.3846153846153846,0.0203125
2050,4817,1,1,18,0.02275600505689,22304.0,791.0,0,0,0,58,0,0,0,0,0,0,0,0,1956,Bachelor,Divorced,0,0,2012-08-04,91,3,2,7,0,4,2,12,1,1,0,2,8,0,0,1,0,1,1,10.012566147562366,0.0037926675094816687,0.0025284450063211127,0.008849557522123894,0.0,0.0050568900126422255,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.010113780025284451,0.0,0.0008121314573746615,1.5,0.015170670037926675
2051,4508,2,0,833,6.17037037037037,75127.0,135.0,0,0,0,62,0,0,0,0,0,0,0,0,1952,Bachelor,Single,0,0,2014-05-22,92,203,35,305,46,17,227,20,1,2,11,5,1,0,0,0,1,0,0,11.22694860448445,1.5037037037037038,0.25925925925925924,2.259259259259259,0.34074074074074073,0.1259259259259259,1.6814814814814816,0.007407407407407408,0.014814814814814815,0.037037037037037035,0.007407407407407408,0.08148148148148149,0.06537749164501197,41.65,0.14814814814814814
2052,4843,2,0,833,6.17037037037037,75127.0,135.0,0,0,0,62,0,0,0,0,0,0,0,0,1952,Bachelor,Single,0,0,2014-05-22,92,203,35,305,46,17,227,20,1,2,11,5,1,0,0,0,1,0,0,11.22694860448445,1.5037037037037038,0.25925925925925924,2.259259259259259,0.34074074074074073,0.1259259259259259,1.6814814814814816,0.007407407407407408,0.014814814814814815,0.037037037037037035,0.007407407407407408,0.08148148148148149,0.06537749164501197,41.65,0.14814814814814814
2053,9197,1,1,47,0.2117117117117117,39722.0,222.0,1,1,1,61,0,0,0,0,0,0,0,0,1953,Bachelor,Married,0,1,2014-02-24,92,32,0,5,2,0,8,12,2,2,0,3,5,0,0,1,0,1,1,10.589685644007869,0.14414414414414414,0.0,0.02252252252252252,0.009009009009009009,0.0,0.036036036036036036,0.009009009009009009,0.009009009009009009,0.013513513513513514,0.02252252252252252,0.0,0.004242548777063655,3.9166666666666665,0.05405405405405406
2054,6237,0,2,416,1.3820598006644518,7144.0,301.0,1,0,2,48,0,0,0,0,0,0,0,0,1966,PhD,Single,0,2,2013-12-07,92,81,4,33,5,2,291,25,0,23,1,1,0,0,0,0,0,1,0,8.874168090363968,0.2691029900332226,0.013289036544850499,0.10963455149501661,0.016611295681063124,0.006644518272425249,0.9667774086378738,0.0,0.07641196013289037,0.0033222591362126247,0.0,0.0033222591362126247,0.15399210544917463,16.64,0.08305647840531562
2055,6515,1,1,50,0.1655629139072847,39771.0,302.0,1,1,1,37,0,0,0,0,0,0,0,0,1977,Bachelor,Together,1,0,2013-12-06,92,6,2,18,2,8,14,10,1,2,0,3,4,0,0,1,0,1,1,10.590918426099964,0.019867549668874173,0.006622516556291391,0.059602649006622516,0.006622516556291391,0.026490066225165563,0.046357615894039736,0.0033112582781456954,0.006622516556291391,0.009933774834437087,0.013245033112582781,0.0,0.0033136727633250027,5.0,0.033112582781456956
2056,5954,1,2,192,0.5333333333333333,42618.0,360.0,1,0,1,42,0,0,0,0,0,0,0,0,1972,Master,Divorced,1,0,2013-10-09,92,76,14,74,13,5,10,19,2,5,0,4,8,0,0,1,0,1,1,10.66005544221451,0.2111111111111111,0.03888888888888889,0.20555555555555555,0.03611111111111111,0.013888888888888888,0.027777777777777776,0.005555555555555556,0.013888888888888888,0.011111111111111112,0.022222222222222223,0.0,0.00996136217873512,10.105263157894736,0.05277777777777778
2057,7938,0,2,449,1.226775956284153,51518.0,366.0,1,1,1,56,0,0,0,0,0,0,0,0,1958,PhD,Together,0,1,2013-10-03,92,350,8,66,17,4,4,20,2,3,2,10,3,0,0,0,2,0,0,10.849705950651972,0.9562841530054644,0.02185792349726776,0.18032786885245902,0.04644808743169399,0.01092896174863388,0.01092896174863388,0.00546448087431694,0.00819672131147541,0.0273224043715847,0.00819672131147541,0.00546448087431694,0.018954805334100426,22.45,0.0546448087431694
2058,961,0,2,860,2.2222222222222223,74716.0,387.0,1,1,1,42,0,0,0,0,0,0,0,0,1972,Bachelor,Married,0,1,2013-09-12,92,133,27,421,13,195,71,21,2,7,3,5,4,0,0,0,1,0,0,11.221462922203765,0.34366925064599485,0.06976744186046512,1.0878552971576227,0.03359173126614987,0.5038759689922481,0.1834625322997416,0.00516795865633075,0.01808785529715762,0.012919896640826873,0.0103359173126615,0.007751937984496124,0.023674833889513476,40.95238095238095,0.05426356589147287
2059,1764,0,2,270,0.6413301662707839,33955.0,421.0,1,0,1,39,0,0,0,0,0,0,0,0,1975,Bachelor,Single,1,0,2013-08-09,92,100,2,128,23,7,10,23,4,5,1,5,8,0,0,1,0,1,1,10.432820847857858,0.2375296912114014,0.004750593824228029,0.30403800475059384,0.05463182897862233,0.0166270783847981,0.023752969121140142,0.009501187648456057,0.011876484560570071,0.011876484560570071,0.019002375296912115,0.0023752969121140144,0.015034569646636546,11.73913043478261,0.05463182897862233
2060,1916,0,2,437,1.0,45736.0,437.0,1,1,1,60,0,0,0,0,0,0,0,0,1954,Master,Married,0,1,2013-07-24,92,188,3,180,20,3,43,26,5,7,1,6,7,0,0,0,0,1,0,10.730662877319087,0.4302059496567506,0.006864988558352402,0.41189931350114417,0.04576659038901602,0.006864988558352402,0.09839816933638444,0.011441647597254004,0.016018306636155607,0.013729977116704805,0.016018306636155607,0.002288329519450801,0.017404232989330068,16.807692307692307,0.059496567505720827
2061,6941,1,1,95,0.2125279642058165,31632.0,447.0,0,0,0,43,0,0,0,0,0,0,0,0,1971,Bachelor,Single,0,0,2013-07-14,92,17,8,12,11,15,32,13,1,2,1,2,7,0,0,1,0,1,1,10.361956158466594,0.03803131991051454,0.017897091722595078,0.026845637583892617,0.024608501118568233,0.03355704697986577,0.07158836689038031,0.0022371364653243847,0.0044742729306487695,0.0044742729306487695,0.015659955257270694,0.0022371364653243847,0.005348136681456436,7.3076923076923075,0.029082774049217
2062,5562,0,2,735,1.5806451612903225,60093.0,465.0,1,1,1,40,0,0,0,0,0,0,0,0,1974,Bachelor,Married,0,1,2013-06-26,92,502,12,109,16,6,90,27,2,7,2,10,6,0,0,0,1,0,0,11.003665281928944,1.0795698924731183,0.025806451612903226,0.23440860215053763,0.034408602150537634,0.012903225806451613,0.1935483870967742,0.004301075268817204,0.015053763440860216,0.021505376344086023,0.012903225806451613,0.004301075268817204,0.020937439441983206,27.22222222222222,0.05806451612903226
2063,1517,1,1,51,0.1069182389937107,30822.0,477.0,1,0,1,45,0,0,0,0,0,0,0,0,1969,Bachelor,Single,1,0,2013-06-14,92,3,9,13,2,12,12,12,1,1,0,3,7,0,0,1,0,1,1,10.336016443526942,0.006289308176100629,0.018867924528301886,0.027253668763102725,0.0041928721174004195,0.025157232704402517,0.025157232704402517,0.0020964360587002098,0.0020964360587002098,0.006289308176100629,0.014675052410901468,0.0,0.0027612393173380607,4.25,0.025157232704402517
2064,7286,1,1,55,0.110441767068273,41728.0,498.0,1,1,1,46,0,0,0,0,0,0,0,0,1968,Bachelor,Together,1,0,2013-05-24,92,13,6,15,3,5,13,15,1,2,0,2,10,0,0,1,0,1,1,10.6389516097231,0.02610441767068273,0.012048192771084338,0.030120481927710843,0.006024096385542169,0.010040160642570281,0.02610441767068273,0.002008032128514056,0.004016064257028112,0.004016064257028112,0.020080321285140562,0.0,0.002106778340355286,3.6666666666666665,0.030120481927710843
2065,4687,2,0,1633,3.2725450901803605,80739.0,499.0,0,1,0,56,0,0,0,0,0,0,0,0,1958,Master,Married,0,0,2013-05-23,92,674,92,736,39,0,92,25,1,3,11,9,1,0,0,0,1,0,0,11.298989394406933,1.3507014028056112,0.1843687374749499,1.4749498997995991,0.0781563126252505,0.0,0.1843687374749499,0.002004008016032064,0.006012024048096192,0.018036072144288578,0.002004008016032064,0.022044088176352707,0.03226378691566117,65.32,0.050100200400801605
2066,5631,2,0,692,1.3307692307692307,49767.0,520.0,0,0,0,23,0,0,0,0,0,0,0,0,1991,Bachelor,Single,0,0,2013-05-02,92,202,47,197,55,42,149,22,1,5,4,8,4,0,0,0,1,0,0,10.815127486194855,0.38846153846153847,0.09038461538461538,0.37884615384615383,0.10576923076923077,0.08076923076923077,0.2865384615384615,0.0019230769230769232,0.009615384615384616,0.015384615384615385,0.007692307692307693,0.007692307692307693,0.021285034414216402,31.454545454545453,0.04230769230769231
2067,1951,0,2,839,1.3642276422764228,34445.0,615.0,0,1,0,33,0,0,0,0,0,0,0,0,1981,Basic,Married,0,0,2013-01-27,92,228,122,122,208,129,30,36,6,11,2,8,9,0,0,0,2,0,0,10.447148159395692,0.37073170731707317,0.1983739837398374,0.1983739837398374,0.3382113821138211,0.2097560975609756,0.04878048780487805,0.00975609756097561,0.01788617886178862,0.013008130081300813,0.014634146341463415,0.0032520325203252032,0.03152635225002272,23.305555555555557,0.05853658536585366
2068,123,0,2,993,1.5613207547169812,67046.0,636.0,1,0,1,63,0,0,0,0,0,0,0,0,1951,Bachelor,Widow,0,1,2013-01-06,92,544,35,133,23,151,107,17,2,4,5,4,2,0,0,0,1,0,0,11.113149144979532,0.8553459119496856,0.055031446540880505,0.20911949685534592,0.036163522012578615,0.23742138364779874,0.16823899371069181,0.0031446540880503146,0.006289308176100629,0.006289308176100629,0.0031446540880503146,0.007861635220125786,0.018536696011018063,58.411764705882355,0.026729559748427674
2069,9451,0,2,1658,2.445427728613569,73538.0,678.0,1,1,1,49,0,0,0,0,0,0,0,0,1965,Bachelor,Married,0,1,2012-11-25,92,811,76,428,99,137,107,33,3,10,4,9,7,0,0,0,2,0,0,11.205571156720929,1.196165191740413,0.11209439528023599,0.6312684365781711,0.14601769911504425,0.20206489675516223,0.15781710914454278,0.004424778761061947,0.014749262536873156,0.01327433628318584,0.01032448377581121,0.0058997050147492625,0.026470130707612408,50.24242424242424,0.048672566371681415
2070,7396,2,0,1597,2.304473304473305,80398.0,693.0,0,1,0,48,0,0,0,0,1,1,0,0,1966,Bachelor,Married,0,0,2012-11-10,92,342,51,936,207,35,26,29,1,5,8,12,3,0,0,0,1,0,0,11.294757017278762,0.4935064935064935,0.0735930735930736,1.3506493506493507,0.2987012987012987,0.050505050505050504,0.03751803751803752,0.001443001443001443,0.007215007215007215,0.017316017316017316,0.004329004329004329,0.011544011544011544,0.02281599978060089,55.06896551724138,0.04184704184704185
2071,3298,0,2,1152,1.6575539568345323,52973.0,695.0,1,1,1,58,0,0,0,0,0,0,0,0,1956,Master,Married,0,1,2012-11-08,92,856,0,76,12,9,199,39,7,9,6,9,8,0,0,0,2,0,0,10.877556506129638,1.2316546762589928,0.0,0.1093525179856115,0.017266187050359712,0.012949640287769784,0.28633093525179854,0.010071942446043165,0.012949640287769784,0.012949640287769784,0.011510791366906475,0.008633093525179856,0.02490727256602963,29.53846153846154,0.05611510791366906
2072,6730,1,1,54,0.0771428571428571,38998.0,700.0,1,1,2,60,0,0,0,0,0,0,0,1,1954,Bachelor,Married,1,1,2012-11-03,92,34,1,14,0,0,5,16,3,2,0,3,8,0,1,1,0,1,1,10.571291283757406,0.04857142857142857,0.0014285714285714286,0.02,0.0,0.0,0.007142857142857143,0.004285714285714286,0.002857142857142857,0.004285714285714286,0.011428571428571429,0.0,0.0015745862425179313,3.375,0.022857142857142857
2073,9916,1,1,54,0.0771428571428571,38998.0,700.0,1,1,2,60,0,0,0,0,0,0,0,1,1954,Bachelor,Married,1,1,2012-11-03,92,34,1,14,0,0,5,16,3,2,0,3,8,0,1,1,0,1,1,10.571291283757406,0.04857142857142857,0.0014285714285714286,0.02,0.0,0.0,0.007142857142857143,0.004285714285714286,0.002857142857142857,0.004285714285714286,0.011428571428571429,0.0,0.0015745862425179313,3.375,0.022857142857142857
2074,2227,1,2,210,0.2830188679245283,26490.0,742.0,0,1,0,56,0,0,0,0,0,0,0,0,1958,Master,Together,0,0,2012-09-22,92,45,47,52,21,20,25,17,2,3,1,5,6,0,0,1,0,1,1,10.184560331647974,0.06064690026954178,0.06334231805929919,0.07008086253369272,0.02830188679245283,0.026954177897574125,0.03369272237196765,0.0026954177897574125,0.004043126684636119,0.006738544474393531,0.008086253369272238,0.0013477088948787063,0.00850445522340221,12.352941176470589,0.022911051212938006
2075,946,1,2,210,0.2830188679245283,26490.0,742.0,0,1,0,56,0,0,0,0,0,0,0,0,1958,Master,Together,0,0,2012-09-22,92,45,47,52,21,20,25,17,2,3,1,5,6,0,0,1,0,1,1,10.184560331647974,0.06064690026954178,0.06334231805929919,0.07008086253369272,0.02830188679245283,0.026954177897574125,0.03369272237196765,0.0026954177897574125,0.004043126684636119,0.006738544474393531,0.008086253369272238,0.0013477088948787063,0.00850445522340221,12.352941176470589,0.022911051212938006
2076,3745,1,1,103,0.1355263157894737,23331.0,760.0,1,1,1,26,0,0,0,0,0,0,0,0,1988,Master,Married,1,0,2012-09-04,92,5,36,7,0,10,45,16,2,3,0,3,8,0,0,1,0,1,1,10.057581087873528,0.006578947368421052,0.04736842105263158,0.009210526315789473,0.0,0.013157894736842105,0.05921052631578947,0.002631578947368421,0.003947368421052632,0.003947368421052632,0.010526315789473684,0.0,0.00462384584323094,6.4375,0.021052631578947368
2077,4094,0,2,289,0.3753246753246753,60544.0,770.0,1,1,2,53,0,0,0,0,0,0,0,0,1961,Bachelor,Married,1,1,2012-08-25,92,201,2,43,3,5,35,21,4,5,1,5,6,0,0,1,0,1,0,11.011142169188467,0.261038961038961,0.0025974025974025974,0.05584415584415584,0.003896103896103896,0.006493506493506494,0.045454545454545456,0.005194805194805195,0.006493506493506494,0.006493506493506494,0.007792207792207792,0.0012987012987012987,0.0049345672826116805,13.761904761904763,0.02727272727272727
2078,8588,0,2,289,0.3753246753246753,60544.0,770.0,1,1,2,53,0,0,0,0,0,0,0,0,1961,Bachelor,Married,1,1,2012-08-25,92,201,2,43,3,5,35,21,4,5,1,5,6,0,0,1,0,1,0,11.011142169188467,0.261038961038961,0.0025974025974025974,0.05584415584415584,0.003896103896103896,0.006493506493506494,0.045454545454545456,0.005194805194805195,0.006493506493506494,0.006493506493506494,0.007792207792207792,0.0012987012987012987,0.0049345672826116805,13.761904761904763,0.02727272727272727
2079,3916,0,2,890,1.141025641025641,49269.0,780.0,1,1,1,43,0,0,0,0,0,0,0,0,1971,PhD,Together,1,0,2012-08-15,92,639,8,166,11,8,58,32,3,7,3,12,7,0,0,0,2,0,0,10.805070655538008,0.8192307692307692,0.010256410256410256,0.2128205128205128,0.014102564102564103,0.010256410256410256,0.07435897435897436,0.0038461538461538464,0.008974358974358974,0.015384615384615385,0.008974358974358974,0.0038461538461538464,0.01843464268112627,27.8125,0.041025641025641026
2080,9135,1,1,64,0.0811153358681875,27203.0,789.0,1,1,2,64,0,0,0,0,0,0,0,0,1950,Bachelor,Together,1,1,2012-08-06,92,13,2,21,4,0,24,14,2,1,1,2,8,0,0,1,0,1,1,10.211119300295527,0.016476552598225603,0.0025348542458808617,0.026615969581749048,0.005069708491761723,0.0,0.030418250950570342,0.0025348542458808617,0.0012674271229404308,0.0025348542458808617,0.010139416983523447,0.0012674271229404308,0.002373554657614135,4.571428571428571,0.017743979721166033
2081,1755,1,2,114,0.6477272727272727,45204.0,176.0,1,1,1,26,0,0,0,0,0,0,0,0,1988,Master,Together,1,0,2014-04-11,93,30,11,25,29,1,18,10,1,1,1,4,3,0,0,1,0,1,1,10.718962979171469,0.17045454545454544,0.0625,0.14204545454545456,0.16477272727272727,0.005681818181818182,0.10227272727272728,0.005681818181818182,0.005681818181818182,0.022727272727272728,0.017045454545454544,0.005681818181818182,0.011405869150758984,11.4,0.056818181818181816
2082,2875,2,0,906,4.233644859813084,67023.0,214.0,0,1,0,36,0,0,0,0,0,0,0,1,1978,Bachelor,Married,0,0,2014-03-04,93,444,44,382,11,8,17,26,1,3,7,13,2,0,1,0,1,0,0,11.112806043186817,2.074766355140187,0.205607476635514,1.7850467289719627,0.0514018691588785,0.037383177570093455,0.0794392523364486,0.004672897196261682,0.014018691588785047,0.06074766355140187,0.009345794392523364,0.03271028037383177,0.05028096785299397,34.84615384615385,0.12149532710280374
2083,2008,2,0,1149,4.86864406779661,77583.0,236.0,0,1,0,36,1,0,0,0,0,1,0,0,1978,Bachelor,Married,0,0,2014-02-10,93,372,23,384,250,12,108,21,1,4,5,9,2,0,0,0,1,0,0,11.259116499345131,1.576271186440678,0.09745762711864407,1.6271186440677967,1.0593220338983051,0.05084745762711865,0.4576271186440678,0.00423728813559322,0.01694915254237288,0.038135593220338986,0.00847457627118644,0.0211864406779661,0.049952188984263325,54.714285714285715,0.08898305084745763
2084,10925,2,0,1003,3.8136882129277567,76630.0,263.0,0,1,0,31,0,0,0,0,0,0,0,0,1983,Bachelor,Married,0,0,2014-01-14,93,255,31,446,40,56,175,26,1,3,10,11,1,0,0,0,1,0,0,11.246756973598734,0.9695817490494296,0.11787072243346007,1.6958174904942966,0.1520912547528517,0.21292775665399238,0.6653992395437263,0.0038022813688212928,0.011406844106463879,0.04182509505703422,0.0038022813688212928,0.03802281368821293,0.03961497869620898,38.57692307692308,0.09885931558935361
2085,1604,1,2,225,0.6923076923076923,47353.0,325.0,1,1,1,54,0,0,0,0,0,0,0,0,1960,Master,Married,0,1,2013-11-13,93,184,2,19,8,8,4,18,3,2,2,6,5,0,0,1,0,1,1,10.765406572342943,0.5661538461538461,0.006153846153846154,0.05846153846153846,0.024615384615384615,0.024615384615384615,0.012307692307692308,0.009230769230769232,0.006153846153846154,0.018461538461538463,0.015384615384615385,0.006153846153846154,0.01163763485052527,12.5,0.055384615384615386
2086,5389,0,2,347,0.994269340974212,48920.0,349.0,1,1,2,50,0,0,0,1,0,1,0,0,1964,Bachelor,Married,0,2,2013-10-20,93,238,17,68,8,10,6,23,3,6,2,5,7,0,0,1,0,1,1,10.797962031129387,0.6819484240687679,0.04871060171919771,0.19484240687679083,0.022922636103151862,0.02865329512893983,0.017191977077363897,0.008595988538681949,0.017191977077363897,0.014326647564469915,0.02005730659025788,0.0057306590257879654,0.016178217404241062,15.08695652173913,0.0659025787965616
2087,2878,0,2,414,1.1159029649595686,67472.0,371.0,1,1,1,67,0,0,0,0,0,0,0,0,1947,PhD,Married,0,1,2013-09-28,93,162,31,127,8,17,69,18,2,4,2,7,3,0,0,0,2,0,0,11.119482796839282,0.4366576819407008,0.08355795148247978,0.3423180592991914,0.0215633423180593,0.04582210242587601,0.18598382749326145,0.005390835579514825,0.01078167115902965,0.018867924528301886,0.008086253369272238,0.005390835579514825,0.013164850013454717,23.0,0.04851752021563342
2088,4440,0,2,546,1.4035989717223651,64100.0,389.0,1,1,1,50,0,0,0,1,0,1,0,0,1964,Master,Married,0,1,2013-09-10,93,509,0,27,0,0,10,25,1,8,3,6,7,0,0,0,0,1,0,11.068215243411098,1.3084832904884318,0.0,0.06940874035989718,0.0,0.0,0.02570694087403599,0.002570694087403599,0.02056555269922879,0.015424164524421594,0.017994858611825194,0.007712082262210797,0.017430027792371336,21.84,0.06426735218508997
2089,1324,1,1,91,0.1849593495934959,38872.0,492.0,1,1,1,26,0,0,0,0,0,0,0,0,1988,Bachelor,Married,1,0,2013-05-30,93,23,3,21,3,19,22,16,2,3,0,3,8,0,0,1,0,1,1,10.568055201212758,0.046747967479674794,0.006097560975609756,0.042682926829268296,0.006097560975609756,0.03861788617886179,0.044715447154471545,0.0040650406504065045,0.006097560975609756,0.006097560975609756,0.016260162601626018,0.0,0.0037874985150345435,5.6875,0.032520325203252036
2090,6262,2,0,1573,2.902214022140221,72217.0,542.0,0,0,0,52,0,0,0,0,0,0,0,0,1962,Master,Single,0,0,2013-04-10,93,816,42,450,55,56,154,24,1,3,10,8,2,0,0,0,1,0,0,11.187444601288195,1.5055350553505535,0.07749077490774908,0.8302583025830258,0.1014760147601476,0.1033210332103321,0.28413284132841327,0.0018450184501845018,0.005535055350553505,0.014760147601476014,0.0036900369003690036,0.01845018450184502,0.03198917653216855,65.54166666666667,0.04428044280442804
2091,3628,1,1,80,0.130505709624796,15038.0,613.0,1,0,1,27,0,0,0,0,0,0,0,0,1987,Basic,Single,1,0,2013-01-29,93,4,8,11,19,12,26,16,2,2,1,2,9,0,0,1,0,1,1,9.618402105931612,0.0065252854812398045,0.013050570962479609,0.01794453507340946,0.03099510603588907,0.01957585644371941,0.04241435562805873,0.0032626427406199023,0.0032626427406199023,0.0032626427406199023,0.01468189233278956,0.0016313213703099511,0.006908002717205591,5.0,0.026101141924959218
2092,3641,1,1,36,0.0578778135048231,13624.0,622.0,1,1,1,38,0,0,0,0,0,0,0,0,1976,Bachelor,Married,1,0,2013-01-20,93,10,2,15,2,1,6,13,2,2,0,3,6,0,0,1,0,1,1,9.519661619531444,0.01607717041800643,0.003215434083601286,0.024115755627009645,0.003215434083601286,0.001607717041800643,0.00964630225080386,0.003215434083601286,0.003215434083601286,0.00482315112540193,0.00964630225080386,0.0,0.003381586872419203,2.769230769230769,0.02090032154340836
2093,322,1,1,41,0.065079365079365,42554.0,630.0,1,1,2,36,0,0,0,0,0,0,0,0,1978,Bachelor,Together,1,1,2013-01-12,93,29,1,11,0,0,0,11,2,2,0,3,4,0,0,1,0,1,1,10.65855263591106,0.046031746031746035,0.0015873015873015873,0.01746031746031746,0.0,0.0,0.0,0.0031746031746031746,0.0031746031746031746,0.004761904761904762,0.006349206349206349,0.0,0.0012173514734966067,3.727272727272727,0.01746031746031746
2094,175,0,2,1443,2.2832278481012658,71952.0,632.0,1,1,1,28,0,0,1,0,1,2,0,0,1986,Bachelor,Married,1,0,2013-01-10,93,656,80,455,52,107,93,26,2,8,4,8,4,0,0,0,1,0,0,11.183768407068236,1.0379746835443038,0.12658227848101267,0.7199367088607594,0.08227848101265822,0.16930379746835442,0.14715189873417722,0.0031645569620253164,0.012658227848101266,0.012658227848101266,0.006329113924050633,0.006329113924050633,0.025259191781863012,55.5,0.04113924050632911
2095,6988,0,2,1443,2.2832278481012658,71952.0,632.0,1,1,1,28,0,0,1,0,1,2,0,0,1986,Bachelor,Married,1,0,2013-01-10,93,656,80,455,52,107,93,26,2,8,4,8,4,0,0,0,1,0,0,11.183768407068236,1.0379746835443038,0.12658227848101267,0.7199367088607594,0.08227848101265822,0.16930379746835442,0.14715189873417722,0.0031645569620253164,0.012658227848101266,0.012658227848101266,0.006329113924050633,0.006329113924050633,0.025259191781863012,55.5,0.04113924050632911
2096,8204,2,0,1319,2.007610350076104,78041.0,657.0,0,1,0,43,0,0,0,0,0,0,0,0,1971,Master,Married,0,0,2012-12-16,93,482,35,553,72,160,17,20,1,4,4,9,2,0,0,0,1,0,0,11.265002422291795,0.7336377473363774,0.0532724505327245,0.8417047184170472,0.1095890410958904,0.243531202435312,0.0258751902587519,0.0015220700152207,0.0060882800608828,0.0136986301369863,0.0030441400304414,0.0060882800608828,0.020477157374464424,65.95,0.030441400304414
2097,7476,0,2,1269,1.891207153502236,63972.0,671.0,1,0,1,50,0,0,0,1,0,1,0,0,1964,Master,Single,0,1,2012-12-02,93,928,63,254,0,12,12,27,4,5,4,10,4,0,0,0,0,1,0,11.066216398327516,1.3830104321907601,0.09388971684053651,0.37853949329359166,0.0,0.01788375558867362,0.01788375558867362,0.005961251862891207,0.007451564828614009,0.014903129657228018,0.005961251862891207,0.005961251862891207,0.023532184302316315,47.0,0.040238450074515646
