,ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Income,LogIncome,NumChildren,HasChildren,HasPartner,age,MntTotal,AcceptedCmpTot,NumTotalPurchases,Len_Customer,MntSpentNorm
1865,10868,1951,Bachelor,Widow,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,SP,70792.0,11.167515404737347,0,0,0,63,1272,0,22,605.0,2.102479338842975
1866,6742,1979,Bachelor,Married,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,SP,17688.0,9.780698256443507,1,1,1,35,11,0,12,629.0,0.017488076311605722
1867,5692,1989,Basic,Married,1,0,2012-12-22,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,SA,25443.0,10.144235237798695,1,1,1,25,32,0,13,651.0,0.04915514592933948
1868,339,1972,PhD,Married,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,0,SP,57091.0,10.952419280749659,1,1,1,42,496,1,25,680.0,0.7294117647058823
1869,10398,1981,Master,Single,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,SP,24336.0,10.099753105042092,1,1,0,33,31,0,11,768.0,0.040364583333333336
1870,8017,1981,Master,Married,1,1,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,SA,51111.0,10.841774582282179,2,1,1,33,55,0,13,107.0,0.514018691588785
1871,3722,1972,Bachelor,Single,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,SP,44503.0,10.70333435175513,2,1,0,42,48,0,13,171.0,0.2807017543859649
1872,7326,1971,Master,Married,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,CA,56850.0,10.948189089173493,1,1,1,43,63,0,8,195.0,0.3230769230769231
1873,2416,1969,PhD,Single,0,0,2014-03-03,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,SP,66582.0,11.106204568690059,0,0,0,45,1288,0,21,215.0,5.9906976744186045
1874,1878,1985,Master,Married,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,SP,23148.0,10.049706862037105,0,0,1,29,37,0,13,228.0,0.16228070175438597
1875,5278,1964,Bachelor,Married,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,GER,82224.0,11.317214671057258,0,0,1,50,902,1,24,252.0,3.5793650793650795
1876,5734,1974,PhD,Married,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,SP,61917.0,11.033566208000359,2,1,1,40,91,0,12,318.0,0.2861635220125786
1877,4370,1966,Bachelor,Together,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,IND,43482.0,10.680125336095056,3,1,1,48,88,0,15,325.0,0.27076923076923076
1878,8405,1979,Bachelor,Divorced,1,1,2013-09-30,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,SA,68274.0,11.131298946341905,2,1,0,35,305,0,16,369.0,0.8265582655826558
1879,7617,1974,Bachelor,Single,1,1,2013-08-15,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,SP,42373.0,10.654290245584235,2,1,0,40,163,0,18,415.0,0.3927710843373494
1880,10339,1954,Master,Together,0,1,2013-06-23,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,AUS,51381.5,10.847052926545164,1,1,1,60,207,0,17,468.0,0.4423076923076923
1881,6376,1979,Bachelor,Single,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,AUS,57537.0,10.960200878072532,1,1,0,35,545,0,23,481.0,1.133056133056133
1882,2150,1958,PhD,Widow,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,CA,80995.0,11.30215504971916,1,1,0,56,1482,0,26,511.0,2.900195694716243
1883,7386,1976,Bachelor,Divorced,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA,30992.0,10.341516651517555,1,1,0,38,43,0,12,530.0,0.08113207547169811
1884,3006,1976,Bachelor,Divorced,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA,30992.0,10.341516651517555,1,1,0,38,43,0,12,530.0,0.08113207547169811
1885,11088,1971,PhD,Together,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,SP,78642.0,11.272673902618335,1,1,1,43,1816,0,24,531.0,3.4199623352165727
1886,5185,1955,Bachelor,Married,0,0,2013-02-14,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,SA,74268.0,11.215448916185998,0,0,1,59,892,0,15,597.0,1.4941373534338358
1887,3523,1962,Bachelor,Together,0,1,2013-01-23,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,SP,75072.0,11.226216252470039,1,1,1,52,1073,0,22,619.0,1.7334410339256865
1888,55,1963,Bachelor,Together,0,1,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,SP,56253.0,10.937632428649502,1,1,1,51,597,0,28,666.0,0.8963963963963963
1889,3807,1955,Bachelor,Together,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,SP,59925.0,11.000865746689424,1,1,1,59,766,0,29,673.0,1.138187221396731
1890,2453,1960,Bachelor,Together,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,SP,62807.0,11.047837732878092,1,1,1,54,819,0,28,764.0,1.0719895287958114
1891,7787,1960,Bachelor,Together,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,CA,62807.0,11.047837732878092,1,1,1,54,819,0,28,764.0,1.0719895287958114
1892,2230,1970,PhD,Married,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,GER,23626.0,10.070145404863476,1,1,1,44,43,0,15,133.0,0.3233082706766917
1893,8146,1976,Master,Together,1,1,2014-05-11,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,SA,46106.0,10.738720061275421,2,1,1,38,54,0,11,146.0,0.3698630136986301
1894,988,1965,Bachelor,Married,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,SP,81168.0,11.304288679856738,0,0,1,49,1193,1,21,150.0,7.953333333333333
1895,4832,1979,Bachelor,Married,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,SP,27244.0,10.2126252970172,1,1,1,35,101,0,15,211.0,0.4786729857819905
1896,3152,1957,Bachelor,Together,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,IND,26091.0,10.169384032915987,2,1,1,57,89,0,14,221.0,0.40271493212669685
1897,11188,1957,Bachelor,Together,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,SP,26091.0,10.169384032915987,2,1,1,57,89,0,14,221.0,0.40271493212669685
1898,361,1969,Master,Married,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,AUS,43142.0,10.67227545855449,2,1,1,45,20,0,11,228.0,0.08771929824561403
1899,5939,1971,Bachelor,Together,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,SP,38232.0,10.551454296015532,2,1,1,43,122,0,16,260.0,0.46923076923076923
1900,9349,1985,Bachelor,Married,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,GER,92533.0,11.435331423531675,0,0,1,29,1131,2,25,289.0,3.913494809688581
1901,819,1945,Bachelor,Widow,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,SP,63285.0,11.055419414634455,0,0,0,69,1103,0,28,333.0,3.3123123123123124
1902,10120,1955,Bachelor,Together,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,US,38946.0,10.569957026509712,1,1,1,59,257,0,17,345.0,0.744927536231884
1903,4541,1955,Bachelor,Together,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,CA,38946.0,10.569957026509712,1,1,1,59,257,0,17,345.0,0.744927536231884
1904,2456,1975,PhD,Married,0,1,2013-10-14,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,SA,40233.0,10.602467688288517,1,1,1,39,149,0,19,355.0,0.4197183098591549
1905,2516,1969,Master,Married,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,SP,46831.0,10.754322008931666,2,1,1,45,78,0,11,483.0,0.16149068322981366
1906,11013,1987,Bachelor,Together,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,SP,67605.0,11.121452015488801,0,0,1,27,938,0,18,552.0,1.6992753623188406
1907,9988,1976,Master,Single,0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,CA,70379.0,11.161664410875575,1,1,0,38,860,0,29,580.0,1.4827586206896552
1908,1627,1957,Master,Divorced,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,SP,77297.0,11.255423361019579,0,0,0,57,789,1,26,616.0,1.280844155844156
1909,1490,1962,Bachelor,Married,0,1,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,CA,55759.0,10.928812045434405,1,1,1,52,854,0,34,675.0,1.2651851851851852
1910,6710,1951,Master,Single,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,SP,58217.0,10.971949864253354,3,1,0,63,103,0,13,686.0,0.15014577259475217
1911,7375,1976,Bachelor,Together,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA,51369.0,10.846809623461313,1,1,1,38,576,0,24,709.0,0.8124118476727785
1912,10144,1976,Bachelor,Together,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA,51369.0,10.846809623461313,1,1,1,38,576,0,24,709.0,0.8124118476727785
1913,3138,1956,Bachelor,Single,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,1,0,SP,91249.0,11.421358271444738,0,0,0,58,1676,4,26,714.0,2.34733893557423
1914,1440,1978,Master,Together,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,SP,52513.0,10.868835079697146,0,0,1,36,1149,0,32,760.0,1.5118421052631579
1915,4200,1970,Master,Married,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,SA,44159.0,10.695574680950976,1,1,1,44,275,0,20,109.0,2.522935779816514
1916,4998,1962,Bachelor,Together,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,SP,76081.0,11.239566984991516,0,0,1,52,1033,1,16,134.0,7.708955223880597
1917,7321,1962,Bachelor,Together,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,IND,76081.0,11.239566984991516,0,0,1,52,1033,1,16,134.0,7.708955223880597
1918,8663,1974,Bachelor,Divorced,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,AUS,39996.0,10.596559730283433,2,1,0,40,15,0,10,135.0,0.1111111111111111
1919,1958,1973,PhD,Together,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,SP,55012.0,10.915324799921489,1,1,1,41,660,0,30,197.0,3.350253807106599
1920,6963,1947,Bachelor,Single,0,0,2014-03-05,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,SA,77457.0,11.257491132957457,0,0,0,67,1157,1,19,213.0,5.431924882629108
1921,1065,1963,Bachelor,Single,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,US,80695.0,11.298444286734671,0,0,0,51,1918,0,21,279.0,6.874551971326165
1922,2712,1956,Bachelor,Married,0,1,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,AUS,71866.0,11.182572467557037,1,1,1,58,715,0,23,283.0,2.5265017667844525
1923,6049,1982,Master,Together,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,SP,73450.0,11.204373796213224,0,0,1,32,1804,2,30,303.0,5.9537953795379535
1924,6605,1944,PhD,Divorced,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,SP,55614.0,10.92620822802613,0,0,0,70,682,1,27,311.0,2.192926045016077
1926,5234,1967,Master,Together,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,CA,30753.0,10.333775346075639,2,1,1,47,81,0,12,450.0,0.18
1927,5253,1956,Master,Together,1,1,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,SP,54603.0,10.907862419122868,2,1,1,58,227,0,23,452.0,0.5022123893805309
1928,11148,1975,Bachelor,Together,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,22280.0,10.011489576337405,1,1,1,39,13,0,12,503.0,0.02584493041749503
1929,6289,1951,Master,Together,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,SP,59385.0,10.991813787335737,2,1,1,63,185,0,15,524.0,0.3530534351145038
1930,9743,1955,Bachelor,Married,0,1,2013-01-11,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,CA,76998.0,11.251547713738502,1,1,1,59,1910,1,35,631.0,3.0269413629160065
1931,9209,1971,Master,Together,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SA,80573.0,11.29693129580923,0,0,1,43,1564,0,26,720.0,2.172222222222222
1932,6417,1971,Master,Together,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SP,80573.0,11.29693129580923,0,0,1,43,1564,0,26,720.0,2.172222222222222
1933,7937,1982,Bachelor,Married,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,SP,24711.0,10.115044234598418,0,0,1,32,58,0,14,169.0,0.3431952662721893
1934,6488,1959,PhD,Married,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,GER,38829.0,10.566948422725712,1,1,1,55,99,0,13,181.0,0.5469613259668509
1935,3194,1974,PhD,Single,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,CA,71466.0,11.176991083678901,0,0,0,40,1230,0,20,182.0,6.758241758241758
1936,231,1956,Master,Together,1,1,2014-03-11,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,SP,28839.0,10.269518591398885,2,1,1,58,32,0,12,207.0,0.15458937198067632
1937,9697,1951,Bachelor,Married,0,2,2014-03-06,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,SP,53790.0,10.892861445910619,2,1,1,63,542,0,26,212.0,2.556603773584906
1938,4676,1951,Master,Widow,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,SP,73705.0,11.20783948598991,2,1,0,63,1695,0,30,213.0,7.957746478873239
1939,8079,1982,Bachelor,Married,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,SA,22448.0,10.019001348748468,1,1,1,32,55,0,12,220.0,0.25
1940,10032,1976,Bachelor,Divorced,1,0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,SA,12571.0,9.439227397917458,1,1,0,38,53,0,17,259.0,0.20463320463320464
1941,10505,1960,Master,Together,0,0,2013-12-26,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,SA,73113.0,11.1997751458684,0,0,1,54,1001,0,17,282.0,3.549645390070922
1942,2005,1990,Bachelor,Married,1,0,2013-12-11,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,CA,35765.0,10.48475300044798,1,1,1,24,75,0,14,297.0,0.25252525252525254
1943,6940,1966,PhD,Single,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,SP,46734.0,10.752248627616684,3,1,0,48,223,1,18,348.0,0.6408045977011494
1944,2304,1963,PhD,Together,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,SA,66313.0,11.102156315270157,1,1,1,51,770,0,27,383.0,2.010443864229765
1945,3170,1957,Master,Together,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,SP,68148.0,11.129451763502715,0,0,1,57,1042,0,17,399.0,2.611528822055138
1946,10466,1965,Bachelor,Married,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,SP,44393.0,10.700859604153607,2,1,1,49,60,0,11,408.0,0.14705882352941177
1947,7325,1986,PhD,Together,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,SP,38197.0,10.5505384372031,1,1,1,28,40,0,10,462.0,0.08658008658008658
1948,455,1946,PhD,Married,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP,51012.0,10.839835781185261,0,0,1,68,209,0,16,534.0,0.3913857677902622
1949,7592,1946,PhD,Married,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP,51012.0,10.839835781185261,0,0,1,68,209,0,16,534.0,0.3913857677902622
1950,4547,1960,Bachelor,Together,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,SP,13672.0,9.523178364309082,2,1,1,54,25,0,14,535.0,0.04672897196261682
1951,6825,1953,Bachelor,Together,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,CA,41452.0,10.632315534301455,2,1,1,61,16,0,11,577.0,0.02772963604852686
1952,2961,1982,Bachelor,Married,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,SP,42081.0,10.647375374799257,1,1,1,32,382,1,21,585.0,0.652991452991453
1953,8700,1986,Basic,Single,0,0,2012-12-22,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,SA,14906.0,9.60958618027043,0,0,0,28,66,0,16,651.0,0.10138248847926268
1954,2278,1985,Master,Single,1,0,2012-11-03,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0,US,33812.0,10.428600622910189,1,1,0,29,133,0,14,700.0,0.19
1955,10703,1975,Master,Single,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,SP,46098.0,10.738546536775496,2,1,0,39,120,0,19,777.0,0.15444015444015444
1956,9,1975,Master,Single,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,CA,46098.0,10.738546536775496,2,1,0,39,120,0,19,777.0,0.15444015444015444
1957,2804,1975,Master,Single,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,1,0,IND,46098.0,10.738546536775496,2,1,0,39,120,0,19,777.0,0.15444015444015444
1958,4915,1956,Master,Married,0,1,2012-08-03,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,GER,53230.0,10.882396212388988,1,1,1,58,732,0,28,792.0,0.9242424242424242
1959,3010,1989,Master,Together,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,SP,88420.0,11.38986477697473,0,0,1,25,2069,3,21,155.0,13.348387096774193
1960,4279,1963,Master,Single,1,1,2014-03-31,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,SP,39548.0,10.58529568842608,2,1,0,51,54,0,10,187.0,0.2887700534759358
1961,2564,1953,Bachelor,Together,0,1,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,SP,61278.0,11.023192485743465,1,1,1,61,165,0,16,273.0,0.6043956043956044
1962,1137,1964,Bachelor,Single,0,0,2013-12-29,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,0,SP,81246.0,11.305249176433387,0,0,0,50,1379,2,18,279.0,4.942652329749104
1963,5084,1975,Bachelor,Widow,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,SP,58330.0,10.97388896343752,1,1,0,39,1064,0,28,283.0,3.7597173144876326
1964,7094,1975,Bachelor,Widow,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,GER,58330.0,10.97388896343752,1,1,0,39,1064,0,28,283.0,3.7597173144876326
1965,6327,1967,Bachelor,Together,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,US,65777.0,11.094040714902595,0,0,1,47,1146,0,18,289.0,3.9653979238754324
1966,6131,1980,Master,Married,1,1,2013-12-01,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,0,SP,70829.0,11.168037918747668,2,1,1,34,431,0,19,307.0,1.4039087947882736
1967,5798,1973,Master,Together,0,0,2013-11-23,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,GER,51381.5,10.847052926545164,0,0,1,41,985,0,16,315.0,3.126984126984127
1968,10379,1962,Master,Single,0,2,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,SP,59247.0,10.989487303153394,2,1,0,52,574,0,27,330.0,1.7393939393939395
1969,606,1967,Bachelor,Single,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,SP,25930.0,10.163194443157385,2,1,0,47,15,0,11,359.0,0.04178272980501393
1970,7801,1959,Bachelor,Together,0,1,2013-09-12,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,SA,54753.0,10.910605704370774,1,1,1,55,728,0,25,387.0,1.8811369509043927
1971,2445,1974,PhD,Together,1,0,2013-07-07,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,SP,28440.0,10.25558704504304,1,1,1,40,63,0,14,454.0,0.13876651982378854
1972,5346,1973,Master,Married,1,0,2013-07-03,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,GER,23559.0,10.067305637765523,1,1,1,41,79,0,16,458.0,0.17248908296943233
1973,550,1952,Bachelor,Divorced,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,SP,62335.0,11.040294387002207,1,1,0,62,708,0,23,499.0,1.4188376753507015
1974,4478,1979,Bachelor,Married,1,1,2013-03-24,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0,IND,63777.0,11.063163582279971,2,1,1,35,653,0,34,559.0,1.1681574239713775
1975,2350,1972,Bachelor,Married,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,CA,59666.0,10.996534382731356,2,1,1,42,1027,1,28,561.0,1.8306595365418894
1976,1118,1956,Master,Married,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,SP,50965.0,10.83891402271876,1,1,1,58,685,1,30,591.0,1.1590524534686972
1977,1491,1965,Master,Together,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,CA,71488.0,11.17729887069272,0,0,1,49,559,0,17,593.0,0.9426644182124789
1978,4507,1952,Bachelor,Single,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,SP,72228.0,11.187596906286172,0,0,0,62,1250,0,25,676.0,1.849112426035503
1979,7023,1953,PhD,Single,2,1,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,SA,46231.0,10.741427477997615,3,1,0,61,263,0,24,677.0,0.38847858197932056
1980,6977,1974,Bachelor,Together,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,SP,75702.0,11.234573068759179,1,1,1,40,1921,1,35,720.0,2.6680555555555556
1981,4042,1971,Bachelor,Divorced,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,0,CA,43300.0,10.675931008412125,1,1,0,43,180,0,19,721.0,0.24965325936199723
1982,7274,1957,Bachelor,Married,0,0,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,SP,78618.0,11.27236867948514,0,0,1,57,2153,1,24,736.0,2.9252717391304346
1983,2902,1958,Bachelor,Together,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,AUS,51381.5,10.847052926545164,2,1,1,56,45,0,10,761.0,0.05913272010512484
1984,3332,1985,Bachelor,Single,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,GER,29760.0,10.300954090533025,1,1,0,29,165,0,20,766.0,0.2154046997389034
1985,7433,1985,Bachelor,Single,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,SP,29760.0,10.300954090533025,1,1,0,29,165,0,20,766.0,0.2154046997389034
1986,9386,1962,Bachelor,Together,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,SP,50127.0,10.822335013191973,1,1,1,52,320,1,19,128.0,2.5
1987,5176,1988,Bachelor,Together,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,SA,29604.0,10.295698544965877,1,1,1,26,53,1,14,300.0,0.17666666666666667
1988,10323,1952,Bachelor,Married,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,SP,49413.0,10.807989063835306,1,1,1,62,304,0,18,344.0,0.8837209302325582
1989,4682,1958,Bachelor,Married,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,GER,51876.0,10.856630811006672,0,0,1,56,310,0,14,354.0,0.8757062146892656
1990,3083,1974,Bachelor,Married,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,SP,45837.0,10.732868720419352,2,1,1,40,373,0,25,435.0,0.8574712643678161
1991,8015,1962,PhD,Divorced,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP,85696.0,11.358573098138846,0,0,0,52,1313,0,21,519.0,2.529865125240848
