,ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Income,LogIncome,NumChildren,HasChildren,HasPartner,age,MntTotal,AcceptedCmpTot,NumTotalPurchases,Len_Customer,MntSpentNorm,KM2,KM3,AC3,AC2,GM2,GM3
1954,5084,1975,Bachelor,Widow,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,SP,58330.0,10.97388896343752,1,1,0,39,1064,0,28,283.0,3.759717314487633,0,2,1,0,0,2
1955,7094,1975,Bachelor,Widow,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,GER,58330.0,10.97388896343752,1,1,0,39,1064,0,28,283.0,3.759717314487633,0,2,1,0,0,2
1956,6327,1967,Bachelor,Together,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,US,65777.0,11.094040714902595,0,0,1,47,1146,0,18,289.0,3.965397923875432,0,2,1,0,0,0
1957,6131,1980,Master,Married,1,1,2013-12-01,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,0,SP,70829.0,11.168037918747668,2,1,1,34,431,0,19,307.0,1.4039087947882736,0,0,0,1,0,2
1958,5798,1973,Master,Together,0,0,2013-11-23,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,GER,51381.5,10.847052926545164,0,0,1,41,985,0,16,315.0,3.126984126984127,0,2,1,0,0,0
1959,10379,1962,Master,Single,0,2,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,SP,59247.0,10.989487303153394,2,1,0,52,574,0,27,330.0,1.7393939393939395,0,0,2,0,0,2
1960,606,1967,Bachelor,Single,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,SP,25930.0,10.163194443157384,2,1,0,47,15,0,11,359.0,0.0417827298050139,1,1,0,1,1,1
1961,7801,1959,Bachelor,Together,0,1,2013-09-12,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,SA,54753.0,10.910605704370774,1,1,1,55,728,0,25,387.0,1.8811369509043927,0,0,2,0,0,2
1962,2445,1974,PhD,Together,1,0,2013-07-07,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,SP,28440.0,10.25558704504304,1,1,1,40,63,0,14,454.0,0.1387665198237885,1,1,0,1,1,1
1963,5346,1973,Master,Married,1,0,2013-07-03,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,GER,23559.0,10.067305637765523,1,1,1,41,79,0,16,458.0,0.1724890829694323,1,1,0,1,1,1
1964,550,1952,Bachelor,Divorced,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,SP,62335.0,11.040294387002207,1,1,0,62,708,0,23,499.0,1.4188376753507017,0,2,1,0,0,2
1965,4478,1979,Bachelor,Married,1,1,2013-03-24,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0,IND,63777.0,11.063163582279971,2,1,1,35,653,0,34,559.0,1.1681574239713777,0,0,2,0,0,2
1966,2350,1972,Bachelor,Married,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,CA,59666.0,10.996534382731356,2,1,1,42,1027,1,28,561.0,1.8306595365418892,0,0,2,0,0,2
1967,1118,1956,Master,Married,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,SP,50965.0,10.83891402271876,1,1,1,58,685,1,30,591.0,1.1590524534686972,0,0,0,1,0,2
1968,1491,1965,Master,Together,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,CA,71488.0,11.17729887069272,0,0,1,49,559,0,17,593.0,0.9426644182124788,0,2,1,0,0,0
1969,4507,1952,Bachelor,Single,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,SP,72228.0,11.187596906286172,0,0,0,62,1250,0,25,676.0,1.849112426035503,0,2,1,0,0,0
1970,7023,1953,PhD,Single,2,1,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,SA,46231.0,10.741427477997616,3,1,0,61,263,0,24,677.0,0.3884785819793205,1,0,0,1,1,2
1971,6977,1974,Bachelor,Together,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,SP,75702.0,11.23457306875918,1,1,1,40,1921,1,35,720.0,2.668055555555556,0,2,1,0,0,2
1972,4042,1971,Bachelor,Divorced,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,0,CA,43300.0,10.675931008412125,1,1,0,43,180,0,19,721.0,0.2496532593619972,1,1,0,1,1,2
1973,7274,1957,Bachelor,Married,0,0,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,SP,78618.0,11.27236867948514,0,0,1,57,2153,1,24,736.0,2.9252717391304346,0,2,1,0,0,0
1974,2902,1958,Bachelor,Together,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,AUS,51381.5,10.847052926545164,2,1,1,56,45,0,10,761.0,0.0591327201051248,1,1,0,1,1,1
1975,3332,1985,Bachelor,Single,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,GER,29760.0,10.300954090533024,1,1,0,29,165,0,20,766.0,0.2154046997389034,1,1,0,1,1,1
1976,7433,1985,Bachelor,Single,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,SP,29760.0,10.300954090533024,1,1,0,29,165,0,20,766.0,0.2154046997389034,1,1,0,1,1,1
1977,9386,1962,Bachelor,Together,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,SP,50127.0,10.822335013191973,1,1,1,52,320,1,19,128.0,2.5,1,0,0,1,1,2
1978,5176,1988,Bachelor,Together,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,SA,29604.0,10.295698544965877,1,1,1,26,53,1,14,300.0,0.1766666666666666,1,1,0,1,1,1
1979,10323,1952,Bachelor,Married,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,SP,49413.0,10.807989063835306,1,1,1,62,304,0,18,344.0,0.8837209302325582,0,0,0,1,1,2
1980,4682,1958,Bachelor,Married,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,GER,51876.0,10.856630811006672,0,0,1,56,310,0,14,354.0,0.8757062146892656,0,2,1,0,0,2
1981,3083,1974,Bachelor,Married,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,SP,45837.0,10.732868720419352,2,1,1,40,373,0,25,435.0,0.8574712643678161,0,0,0,1,0,2
1982,8015,1962,PhD,Divorced,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP,85696.0,11.358573098138846,0,0,0,52,1313,0,21,519.0,2.529865125240848,0,2,1,0,0,0
1983,1745,1962,PhD,Divorced,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP,85696.0,11.358573098138846,0,0,0,52,1313,0,21,519.0,2.529865125240848,0,2,1,0,0,0
1984,3136,1962,Master,Divorced,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,SP,59432.0,10.992604906642436,1,1,0,52,663,0,27,539.0,1.2300556586270872,0,0,2,0,0,2
1985,6991,1951,Bachelor,Divorced,0,1,2013-04-10,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,AUS,43185.0,10.673271647634778,1,1,0,63,637,0,28,542.0,1.1752767527675276,0,0,0,1,0,2
1986,8132,1975,PhD,Married,1,1,2013-04-05,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,0,GER,60631.0,11.012578085491866,2,1,1,39,661,1,31,547.0,1.2084095063985374,0,0,0,1,0,2
1987,503,1985,Master,Married,1,0,2013-03-12,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,AUS,20559.0,9.931102719569102,1,1,1,29,53,0,15,571.0,0.0928196147110332,1,1,0,1,1,1
1988,8148,1956,Master,Together,1,1,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,SA,50898.0,10.8375985559802,2,1,1,58,859,0,38,634.0,1.3548895899053628,0,0,2,0,0,2
1989,2736,1978,Bachelor,Married,0,1,2013-01-02,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0,IND,73807.0,11.209222405797602,1,1,1,36,849,0,25,640.0,1.3265625,0,2,1,0,0,2
1990,8162,1956,Master,Together,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,SP,14661.0,9.593014391783532,0,0,1,58,26,0,11,641.0,0.0405616224648986,1,1,0,1,1,1
1991,692,1954,Bachelor,Together,1,1,2012-12-20,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,0,IND,36807.0,10.513470491835305,2,1,1,60,16,0,10,653.0,0.0245022970903522,1,1,0,1,1,1
1992,7706,1975,Master,Together,0,1,2012-11-07,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,CA,46772.0,10.75306139234466,1,1,1,39,1048,1,38,696.0,1.5057471264367817,0,0,2,0,0,2
1993,9298,1947,PhD,Together,0,0,2014-04-28,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,SA,81574.0,11.30927812146152,0,0,1,67,1798,2,19,159.0,11.30817610062893,0,2,1,0,0,0
1994,2986,1976,Bachelor,Married,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,CA,30772.0,10.33439296112607,2,1,1,38,20,0,10,206.0,0.0970873786407767,1,1,0,1,1,1
1995,10812,1978,PhD,Married,1,0,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,SA,46377.0,10.74458048784438,1,1,1,36,90,0,11,217.0,0.4147465437788018,1,1,0,1,1,1
1996,2909,1974,PhD,Married,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,GER,78128.0,11.266116585728028,1,1,1,40,1264,2,23,227.0,5.568281938325991,0,2,1,0,0,2
1997,6974,1972,PhD,Together,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,GER,83443.0,11.331931027164178,0,0,1,42,1497,0,24,277.0,5.404332129963899,0,2,1,0,0,0
1998,9140,1960,Master,Together,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,US,50523.0,10.830203749893863,2,1,1,54,91,0,14,283.0,0.3215547703180212,1,1,0,1,1,1
1999,4554,1965,Bachelor,Together,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,SP,47009.0,10.758115624018176,1,1,1,49,448,0,21,368.0,1.2173913043478262,0,0,0,1,0,2
2000,7791,1967,Master,Married,1,1,2013-09-15,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,SA,37054.0,10.52015857438546,2,1,1,47,25,0,13,384.0,0.0651041666666666,1,1,0,1,1,1
2001,5455,1971,PhD,Married,1,0,2013-08-22,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0,SP,32011.0,10.373866111486937,1,1,1,43,122,0,17,408.0,0.2990196078431372,1,1,0,1,1,1
2002,7960,1962,Master,Together,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,SP,82122.0,11.315973402370126,0,0,1,52,1382,1,27,415.0,3.330120481927711,0,2,1,0,0,0
2003,3426,1975,Bachelor,Divorced,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,SP,70300.0,11.160541302448651,1,1,0,39,1596,0,34,446.0,3.57847533632287,0,0,1,0,0,2
2004,5316,1976,Master,Together,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,SP,21024.0,9.953467484841148,0,0,1,38,84,0,14,457.0,0.1838074398249453,1,1,0,1,1,1
2005,1404,1968,Bachelor,Together,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,SA,34916.0,10.460729095610086,2,1,1,46,231,0,22,507.0,0.4556213017751479,1,0,0,1,1,2
2006,10598,1967,Bachelor,Together,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,SP,27943.0,10.237957786486668,2,1,1,47,37,0,16,537.0,0.068901303538175,1,1,0,1,1,1
2007,8212,1971,Master,Married,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,SP,39791.0,10.591421166043189,1,1,1,43,174,0,17,555.0,0.3135135135135135,1,1,0,1,1,2
2008,3233,1965,PhD,Married,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,SA,62745.0,11.04685010994231,1,1,1,49,1117,0,34,560.0,1.9946428571428567,0,0,2,0,0,2
2009,7892,1969,Bachelor,Single,0,0,2013-01-02,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0,US,18589.0,9.83037908071549,0,0,0,45,75,0,15,640.0,0.1171875,1,1,0,1,1,1
2010,2975,1976,Bachelor,Together,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,SP,85606.0,11.357522334487316,1,1,1,38,1956,1,27,691.0,2.8306801736613605,0,2,1,0,0,2
2011,5043,1951,Basic,Married,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,SP,26997.0,10.203518068168773,0,0,1,63,434,0,20,698.0,0.6217765042979942,0,0,0,1,0,2
2012,3104,1961,Bachelor,Single,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,1,0,GER,82332.0,11.318527278350814,0,0,0,53,2006,1,23,747.0,2.6854082998661317,0,2,1,0,0,0
2013,10854,1970,PhD,Married,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,IND,38853.0,10.567566310598728,2,1,1,44,45,0,14,134.0,0.3358208955223881,1,1,0,1,1,1
2014,7419,1968,Master,Divorced,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,SP,27071.0,10.20625526240595,1,1,0,46,35,0,13,164.0,0.2134146341463414,1,1,0,1,1,1
2015,5558,1954,PhD,Single,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,SP,90933.0,11.41788924763476,0,0,0,60,1685,1,16,187.0,9.010695187165776,0,2,1,0,0,0
2016,832,1966,PhD,Together,0,1,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,SP,65814.0,11.094603054859508,1,1,1,48,747,0,28,216.0,3.458333333333333,0,0,2,0,0,2
2017,4964,1958,PhD,Together,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,CA,74250.0,11.21520652458772,0,0,1,56,1158,0,19,251.0,4.613545816733068,0,2,1,0,0,0
2018,11030,1976,Master,Married,1,0,2014-01-03,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,SP,33181.0,10.4097628392033,1,1,1,38,16,1,10,274.0,0.0583941605839416,1,1,0,1,1,1
2019,4587,1944,Master,Widow,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,SP,45006.0,10.7145733122105,0,0,0,70,266,0,15,443.0,0.600451467268623,0,0,0,1,0,2
2020,450,1958,Master,Together,0,1,2013-07-12,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,US,42315.0,10.652920544106664,1,1,1,56,270,0,15,449.0,0.6013363028953229,0,0,0,1,1,2
2021,11031,1950,PhD,Married,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,AUS,48699.0,10.79343430907068,2,1,1,64,40,0,10,501.0,0.0798403193612774,1,1,0,1,1,1
2022,4990,1954,Bachelor,Married,0,0,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,AUS,59111.0,10.987189228468484,0,0,1,60,869,0,28,520.0,1.6711538461538462,0,0,1,0,0,2
2023,221,1955,Bachelor,Married,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,GER,48726.0,10.79398857022398,1,1,1,59,242,0,18,525.0,0.4609523809523809,1,0,0,1,1,2
2024,4351,1955,Bachelor,Divorced,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,SP,37244.0,10.525272986610377,2,1,0,59,55,1,12,525.0,0.1047619047619047,1,1,0,1,1,1
2025,1357,1970,Bachelor,Together,1,2,2013-04-08,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,GER,74854.0,11.223308187883935,3,1,1,44,1562,0,24,544.0,2.8713235294117645,0,0,2,0,0,2
2026,5667,1964,PhD,Married,0,1,2012-10-11,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,1,0,CA,60896.0,11.016939191400878,1,1,1,50,1701,0,32,723.0,2.3526970954356847,0,0,2,0,0,2
2027,8867,1988,PhD,Married,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SA,67546.0,11.12057893085512,0,0,1,26,2126,0,23,764.0,2.782722513089005,0,2,1,0,0,0
2028,2747,1988,PhD,Married,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SP,67546.0,11.12057893085512,0,0,1,26,2126,0,23,764.0,2.782722513089005,0,2,1,0,0,0
2029,7422,1987,Bachelor,Single,1,0,2012-08-22,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,SP,46923.0,10.756284550625612,1,1,0,27,369,0,23,773.0,0.4773609314359637,1,0,0,1,1,2
2030,4148,1972,Bachelor,Married,1,2,2012-08-20,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,SP,38988.0,10.571034834045788,3,1,1,42,348,0,27,775.0,0.4490322580645161,1,0,0,1,0,2
2031,9516,1971,Master,Divorced,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,1,0,SP,49118.0,10.802001204307604,0,0,0,43,1229,2,35,777.0,1.5817245817245815,0,0,1,0,0,2
2032,1291,1978,PhD,Together,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,SP,27683.0,10.228609907961754,1,1,1,36,351,0,24,791.0,0.4437420986093552,1,0,0,1,1,2
2033,1833,1974,PhD,Single,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,SP,39190.0,10.57620240758158,1,1,0,40,133,0,14,161.0,0.8260869565217391,1,1,0,1,1,1
2034,7270,1981,Bachelor,Divorced,0,0,2014-01-25,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,0,SA,56981.0,10.950490707471008,0,0,0,33,1241,1,25,252.0,4.924603174603175,0,2,1,0,0,0
2035,8182,1984,Bachelor,Married,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,CA,23228.0,10.053156777054832,1,1,1,30,121,0,19,272.0,0.4448529411764705,1,1,0,1,1,1
2036,10394,1984,Bachelor,Married,0,0,2013-12-23,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,CA,90000.0,11.407576060361786,0,0,1,30,1479,3,19,285.0,5.189473684210526,0,2,1,0,0,0
2037,1142,1953,PhD,Married,0,1,2013-12-22,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0,SP,55707.0,10.927879042172982,1,1,1,61,428,0,19,286.0,1.4965034965034965,0,0,2,0,0,2
2038,451,1989,Bachelor,Single,1,0,2013-12-20,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,IND,9255.0,9.133027268873512,1,1,0,25,22,0,13,288.0,0.0763888888888889,1,1,0,1,1,1
2039,7128,1977,PhD,Single,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,SP,42997.0,10.668908881966091,2,1,0,37,15,0,11,301.0,0.0498338870431893,1,1,0,1,1,1
2040,10678,1959,Bachelor,Together,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,SP,71232.0,11.173711473170998,1,1,1,55,917,0,32,310.0,2.958064516129032,0,0,2,0,0,2
2041,7755,1954,PhD,Married,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,SP,57744.0,10.963792044549187,1,1,1,60,411,0,24,326.0,1.2607361963190185,1,0,0,1,1,2
2042,4754,1966,Master,Married,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,SP,33585.0,10.421864592454954,1,1,1,48,122,0,11,374.0,0.3262032085561497,1,1,0,1,1,1
2043,20,1965,Master,Married,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,GER,46891.0,10.755602364191718,1,1,1,49,183,0,12,398.0,0.4597989949748743,1,1,0,1,1,2
2044,2246,1965,Master,Married,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,SP,46891.0,10.755602364191718,1,1,1,49,183,0,12,398.0,0.4597989949748743,1,1,0,1,1,2
2045,10307,1956,Bachelor,Married,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,SP,50387.0,10.827508330472194,2,1,1,58,525,0,24,399.0,1.3157894736842106,0,0,0,1,0,2
2046,2147,1969,Bachelor,Together,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,SP,76653.0,11.24705706819602,0,0,1,45,2279,2,25,414.0,5.504830917874396,0,2,1,0,0,0
2047,10590,1956,PhD,Together,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,SP,76542.0,11.245607953403638,0,0,1,58,1483,0,25,553.0,2.6817359855334537,0,2,1,0,0,0
2048,6565,1949,Master,Married,0,1,2013-03-28,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0,US,76995.0,11.251508751434526,1,1,1,65,1782,1,31,555.0,3.210810810810811,0,0,2,0,0,2
2049,6619,1978,Bachelor,Married,1,1,2013-01-02,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,SP,38415.0,10.556229318461034,2,1,1,36,44,0,13,640.0,0.06875,1,1,0,1,1,1
2050,4817,1956,Bachelor,Divorced,0,0,2012-08-04,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,22304.0,10.012566147562366,0,0,0,58,18,0,12,791.0,0.02275600505689,1,1,0,1,1,1
2051,4508,1952,Bachelor,Single,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,GER,75127.0,11.22694860448445,0,0,0,62,833,0,20,135.0,6.17037037037037,0,2,1,0,0,0
2052,4843,1952,Bachelor,Single,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,SA,75127.0,11.22694860448445,0,0,0,62,833,0,20,135.0,6.17037037037037,0,2,1,0,0,0
2053,9197,1953,Bachelor,Married,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,SP,39722.0,10.589685644007869,1,1,1,61,47,0,12,222.0,0.2117117117117117,1,1,0,1,1,1
2054,6237,1966,PhD,Single,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,SP,7144.0,8.874168090363968,2,1,0,48,416,0,25,301.0,1.3820598006644518,0,0,0,1,0,2
2055,6515,1977,Bachelor,Together,1,0,2013-12-06,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,SA,39771.0,10.590918426099964,1,1,1,37,50,0,10,302.0,0.1655629139072847,1,1,0,1,1,1
2056,5954,1972,Master,Divorced,1,0,2013-10-09,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,0,SP,42618.0,10.66005544221451,1,1,0,42,192,0,19,360.0,0.5333333333333333,1,1,0,1,1,2
2057,7938,1958,PhD,Together,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,GER,51518.0,10.849705950651972,1,1,1,56,449,0,20,366.0,1.226775956284153,0,0,2,0,0,2
2058,961,1972,Bachelor,Married,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,SP,74716.0,11.221462922203765,1,1,1,42,860,0,21,387.0,2.2222222222222223,0,0,1,0,0,2
2059,1764,1975,Bachelor,Single,1,0,2013-08-09,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,SA,33955.0,10.432820847857858,1,1,0,39,270,0,23,421.0,0.6413301662707839,1,0,0,1,1,2
2060,1916,1954,Master,Married,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,GER,45736.0,10.730662877319087,1,1,1,60,437,0,26,437.0,1.0,0,0,0,1,0,2
2061,6941,1971,Bachelor,Single,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,SP,31632.0,10.361956158466594,0,0,0,43,95,0,13,447.0,0.2125279642058165,1,1,0,1,1,1
2062,5562,1974,Bachelor,Married,0,1,2013-06-26,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,SP,60093.0,11.003665281928944,1,1,1,40,735,0,27,465.0,1.5806451612903225,0,0,1,0,0,2
2063,1517,1969,Bachelor,Single,1,0,2013-06-14,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,SP,30822.0,10.336016443526942,1,1,0,45,51,0,12,477.0,0.1069182389937107,1,1,0,1,1,1
2064,7286,1968,Bachelor,Together,1,0,2013-05-24,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0,AUS,41728.0,10.6389516097231,1,1,1,46,55,0,15,498.0,0.110441767068273,1,1,0,1,1,1
2065,4687,1958,Master,Married,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,SP,80739.0,11.298989394406933,0,0,1,56,1633,0,25,499.0,3.2725450901803605,0,2,1,0,0,0
2066,5631,1991,Bachelor,Single,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,US,49767.0,10.815127486194855,0,0,0,23,692,0,22,520.0,1.3307692307692307,0,2,1,0,0,0
